,Current,Fc,Tc,Tr,Tj,Error
2305,6.0,0.125,32.26377286,54.74869511,39.1209773,0
2306,6.0,0.125,32.41615518,55.18389902,39.40034489,0
2307,6.0,0.125,32.49234634,55.05955505,39.42574195,0
2308,6.0,0.125,32.11139054,55.15281303,39.27335962,0
2309,6.0,0.125,32.44155223,55.30824299,39.17177141,0
2310,6.0,0.125,32.41615518,55.02846905,39.47653605,0
2311,6.0,0.125,31.98440527,55.15281303,38.94319793,0
2312,6.0,0.125,32.44155223,54.8108671,39.55272721,0
2313,6.0,0.125,32.44155223,54.74869511,39.04478614,0
2314,6.0,0.125,32.26377286,54.8108671,39.37494784,0
2315,6.0,0.125,32.54314045,55.05955505,39.1209773,0
2316,6.0,0.125,32.26377286,54.99738306,39.17177141,0
2317,6.0,0.125,32.11139054,54.8108671,39.40034489,0
2318,6.0,0.125,31.88281706,54.8108671,39.50193311,0
2319,6.0,0.125,32.31456697,55.24607101,39.42574195,0
2320,6.0,0.125,32.33996402,55.24607101,39.1209773,0
2321,6.0,0.125,32.26377286,55.05955505,39.27335962,0
2322,6.0,0.125,32.26377286,55.18389902,39.50193311,0
2323,6.0,0.125,32.00980232,55.24607101,39.37494784,0
2324,6.0,0.125,32.13678759,55.18389902,39.47653605,0
2325,6.0,0.125,32.13678759,55.24607101,39.47653605,0
2326,6.0,0.125,32.21297875,53.62959935,39.40034489,0
2327,6.0,0.125,32.23837581,55.12172703,39.24796257,0
2328,6.0,0.125,31.95900822,54.8108671,39.62891837,0
2329,6.0,0.125,32.36536107,55.52584495,39.60352132,0
2330,6.0,0.125,31.98440527,54.99738306,38.94319793,0
2331,6.0,0.125,32.41615518,55.43258697,39.60352132,0
2332,6.0,0.125,32.41615518,55.24607101,39.14637436,0
2333,6.0,0.125,32.33996402,55.30824299,39.47653605,0
2334,6.0,0.125,32.33996402,55.30824299,39.50193311,0
2335,6.0,0.125,31.88281706,54.28240521,39.55272721,0
2336,6.0,0.125,32.41615518,55.24607101,39.37494784,0
2337,6.0,0.125,31.75583179,56.30824299,38.66383034,3
2338,6.0,0.125,31.90821411,56.503294040707075,39.14637436,3
2339,6.0,0.125,31.95900822,56.51182912141414,39.0701832,3
2340,6.0,0.125,32.26377286,56.52036420212121,39.60352132,3
2341,6.0,0.125,32.36536107,56.59107127282828,39.50193311,3
2342,6.0,0.125,31.90821411,56.350918413535354,39.27335962,3
2343,6.0,0.125,32.41615518,56.60814144424242,39.60352132,3
2344,6.0,0.125,31.98440527,56.367988584949494,39.32415373,3
2345,6.0,0.125,32.41615518,56.563039625656565,39.67971248,3
2346,6.0,0.125,32.13678759,56.69591868636363,39.47653605,3
2347,6.0,0.125,32.61933161,57.1707436670707,38.91780088,3
2348,6.0,0.125,32.5685375,56.58864487777778,38.61303623,3
2349,6.0,0.125,32.33996402,57.15672783848485,39.55272721,3
2350,6.0,0.125,32.54314045,57.19634891919192,39.37494784,3
2351,6.0,0.125,32.26377286,57.23596999989899,39.55272721,3
2352,6.0,0.125,32.44155223,57.24450508060606,39.50193311,3
2353,6.0,0.125,32.11139054,57.50172811131313,39.55272721,3
2354,6.0,0.125,32.44155223,57.6346071720202,39.78130069,3
2355,6.0,0.125,32.23837581,57.518798282727275,39.55272721,3
2356,6.0,0.125,31.90821411,57.90036528343435,39.40034489,3
2357,6.0,0.125,32.26377286,57.16283652414141,39.42574195,3
2358,6.0,0.125,32.26377286,57.91743545484849,39.27335962,3
2359,6.0,0.125,32.33996402,57.98814252555556,39.50193311,3
2360,6.0,0.125,31.90821411,57.872333636262624,39.24796257,3
2361,6.0,0.125,32.21297875,57.570008786969694,39.40034489,3
2362,6.0,0.125,32.13678759,57.95157578767677,39.47653605,3
2363,6.0,0.125,32.44155223,58.51965875838384,39.78130069,3
2364,6.0,0.125,32.36536107,58.34167787909091,39.40034489,3
2365,6.0,0.125,32.36536107,58.16369699979798,39.37494784,3
2366,6.0,0.125,32.33996402,58.20331808050505,39.0701832,3
2367,6.0,0.125,31.95900822,58.180767171212125,39.32415373,3
2368,6.0,0.125,32.33996402,58.03387228191919,39.40034489,3
2369,6.0,0.125,32.33996402,58.63304124262626,39.32415373,3
2370,6.0,0.125,32.33996402,59.014608253333336,39.32415373,3
2371,6.0,0.125,32.23837581,58.6501114140404,39.55272721,3
2372,6.0,0.125,31.83202295,59.06276441474748,39.47653605,3
2373,6.0,0.125,32.5685375,59.75519135545455,39.55272721,3
2374,6.0,0.125,32.31456697,58.55137268616161,39.37494784,3
2375,6.0,0.125,32.26377286,58.93293969686869,39.42574195,3
2376,6.0,0.125,32.11139054,59.221248717575754,39.0701832,3
2377,6.0,0.125,32.13678759,59.29195578828283,39.47653605,3
2378,6.0,0.125,32.26377286,59.424834848989896,39.40034489,3
2379,6.0,0.125,32.26377286,59.68205787969697,39.55272721,3
2380,6.0,0.125,32.44155223,59.50407700040404,39.67971248,3
2381,6.0,0.125,32.26377286,59.48152609111111,39.37494784,3
2382,6.0,0.125,32.61933161,59.61440515181818,39.24796257,3
2383,6.0,0.125,32.44155223,59.529682252525255,39.24796257,3
2384,6.0,0.125,32.31456697,59.849077273232325,39.50193311,3
2385,6.0,0.125,32.44155223,59.64001040393939,39.0701832,3
2386,6.0,0.125,31.98440527,59.99049141464646,39.40034489,3
2387,6.0,0.125,32.41615518,59.96794050535354,39.40034489,3
2388,6.0,0.125,32.08599348,60.19407754606061,39.32415373,3
2389,6.0,0.125,32.54314045,60.202612626767674,39.60352132,3
2390,6.0,0.125,32.1875817,59.744857807474745,38.96859498,3
2391,6.0,0.125,31.85742,60.12642480818182,39.47653605,3
2392,6.0,0.125,32.13678759,60.44581982888889,39.37494784,3
2393,6.0,0.125,32.13678759,60.39218292959596,39.17177141,3
2394,6.0,0.125,32.26377286,60.49397599030303,39.50193311,3
2395,6.0,0.125,31.88281706,60.347081111010105,39.0701832,3
2396,6.0,0.125,31.90821411,59.64063834171717,39.55272721,3
2397,6.0,0.125,31.85742,60.675011212424245,39.1209773,3
2398,6.0,0.125,32.54314045,60.74571828313132,39.40034489,3
2399,6.0,0.125,32.44155223,60.81642535383838,39.14637436,3
2400,6.0,0.125,32.36536107,60.887132424545456,39.24796257,3
2401,6.0,0.125,32.33996402,60.95783949525253,39.47653605,3
2402,6.0,0.125,32.26377286,61.1528905359596,39.50193311,3
2403,6.0,0.125,32.11139054,61.31685558666666,39.27335962,3
2404,6.0,0.125,32.26377286,61.63625060737374,39.40034489,3
2405,6.0,0.125,32.33996402,61.24066777808081,39.32415373,3
2406,6.0,0.125,32.26377286,61.24920285878788,39.29875668,3
2407,6.0,0.125,32.33996402,61.31990992949495,39.47653605,3
2408,6.0,0.125,32.49234634,61.73256293020202,39.29875668,3
2409,6.0,0.125,32.41615518,61.61675404090909,39.42574195,3
2410,6.0,0.125,32.13678759,61.71854710161616,39.24796257,3
2411,6.0,0.125,32.26377286,61.664910202323235,39.50193311,3
2412,6.0,0.125,32.26377286,61.828875253030304,39.40034489,3
2413,6.0,0.125,31.85742,61.89958232373738,39.40034489,3
2414,6.0,0.125,32.41615518,62.46766528444444,39.04478614,3
2415,6.0,0.125,32.23837581,62.040996465151515,39.8320948,3
2416,6.0,0.125,32.33996402,62.01844555585859,39.62891837,3
2417,6.0,0.125,32.33996402,62.02698063656565,39.47653605,3
2418,6.0,0.125,32.13678759,62.28420366727273,39.62891837,3
2419,6.0,0.125,32.21297875,62.2305667679798,39.27335962,3
2420,6.0,0.125,32.13678759,62.30127383868687,39.47653605,3
2421,6.0,0.125,32.11139054,62.21655093939394,39.67971248,3
2422,6.0,0.125,32.23837581,62.44268798010101,39.60352132,3
2423,6.0,0.125,32.31456697,62.38905107080808,39.47653605,3
2424,6.0,0.125,32.23837581,62.67736010151515,39.40034489,3
2425,6.0,0.125,32.26377286,62.654809192222224,38.96859498,3
2426,6.0,0.125,32.26377286,62.7255162629293,39.47653605,3
2427,6.0,0.125,32.61933161,62.73405134363637,39.04478614,3
2428,6.0,0.125,32.44155223,62.61824245434343,39.32415373,3
2429,6.0,0.125,32.26377286,62.75112151505051,39.37494784,3
2430,6.0,0.125,32.36536107,63.00834454575758,39.47653605,3
2431,6.0,0.125,31.90821411,62.64384770646464,39.32415373,3
2432,6.0,0.125,32.33996402,62.99432871717172,39.50193311,3
2433,6.0,0.125,32.44155223,63.251551747878786,39.37494784,3
2434,6.0,0.125,31.95900822,63.29117282858586,39.37494784,3
2435,6.0,0.125,32.44155223,62.771246019292924,39.40034489,3
2436,6.0,0.125,31.83202295,63.52584495,39.14637436,3
2437,6.0,0.125,32.26377286,63.37041498,39.40034489,3
2438,6.0,0.125,32.00980232,63.29970790929293,39.27335962,3
2439,6.0,0.125,32.26377286,62.60728096858586,39.47653605,3
2440,6.0,0.125,32.13678759,63.22046575787879,39.40034489,3
2441,6.0,0.125,32.44155223,63.087586697171716,39.50193311,3
2442,6.0,0.125,32.44155223,63.32773956646464,39.60352132,3
2443,6.0,0.125,31.90821411,63.16377451575758,39.17177141,3
2444,6.0,0.125,32.11139054,62.93763747505051,39.27335962,3
2445,6.0,0.125,32.26377286,62.99127437434343,39.40034489,3
2446,6.0,0.125,32.36536107,63.07599727363636,39.55272721,3
2447,6.0,0.125,32.23837581,62.663344272929294,39.40034489,3
2448,6.0,0.125,32.26377286,62.654809192222224,39.50193311,3
2449,6.0,0.125,32.21297875,62.73953209151515,38.81621266,3
2450,6.0,0.125,32.44155223,62.60665303080808,39.60352132,3
2451,6.0,0.125,31.40027304,62.47377397010101,39.17177141,3
2452,6.0,0.125,31.98440527,62.37198090939394,39.50193311,3
2453,6.0,0.125,31.95900822,62.45670380868687,40.08606534,3
2454,6.0,0.125,32.11139054,62.3549107379798,39.47653605,3
2455,6.0,0.125,32.41615518,62.43963363727273,39.60352132,3
2456,6.0,0.125,32.33996402,61.96480864656565,39.47653605,3
2457,6.0,0.125,32.1875817,61.95627356585859,39.60352132,3
2458,6.0,0.125,32.23837581,61.82339450515151,39.8320948,3
2459,6.0,0.125,32.08599348,62.12571936444444,39.37494784,3
2460,6.0,0.125,32.33996402,61.96175431373737,39.60352132,3
2461,6.0,0.125,31.95900822,61.7667032630303,39.40034489,3
2462,6.0,0.125,32.36536107,61.975770132323234,39.40034489,3
2463,6.0,0.125,32.36536107,61.87397707161616,39.1209773,3
2464,6.0,0.125,32.26377286,61.46132407090909,39.0701832,3
2465,6.0,0.125,32.36536107,61.67039094020202,39.40034489,3
2466,6.0,0.125,31.50186125,60.946878009494945,39.37494784,3
2467,6.0,0.125,32.13678759,61.83983673878788,39.60352132,3
2468,6.0,0.125,32.33996402,61.45826972808081,39.42574195,3
2469,6.0,0.125,32.00980232,61.10778871737374,39.24796257,3
2470,6.0,0.125,32.36536107,61.25468360666667,39.47653605,3
2471,6.0,0.125,32.11139054,60.593342655959596,39.8320948,3
2472,6.0,0.125,32.5685375,61.26869942525253,39.60352132,3
2473,6.0,0.125,32.26377286,61.197992354545455,39.04478614,3
2474,6.0,0.125,32.41615518,60.97185532383838,39.55272721,3
2475,6.0,0.125,32.33996402,60.838976263131315,39.55272721,3
2476,6.0,0.125,32.23837581,60.675011212424245,39.62891837,3
2477,6.0,0.125,32.41615518,60.635390131717166,39.40034489,3
2478,6.0,0.125,32.44155223,60.782285021010104,39.40034489,3
2479,6.0,0.125,32.23837581,60.618319970303034,39.1209773,3
2480,6.0,0.125,32.33996402,60.48544090959596,39.47653605,3
2481,6.0,0.125,32.61933161,61.036453708888885,39.60352132,3
2482,6.0,0.125,31.95900822,60.06425282818182,39.47653605,3
2483,6.0,0.125,32.13678759,60.708523607474746,39.67971248,3
2484,6.0,0.125,32.44155223,60.389128586767676,39.04478614,3
2485,6.0,0.125,32.36536107,60.13190555606061,39.60352132,3
2486,6.0,0.125,31.55265536,59.96794050535354,39.37494784,3
2487,6.0,0.125,32.41615518,60.208093364646466,39.55272721,3
2488,6.0,0.125,32.13678759,60.1373862939394,39.60352132,3
2489,6.0,0.125,32.26377286,59.78690528323232,39.60352132,3
2490,6.0,0.125,32.26377286,60.151402122525255,39.55272721,3
2491,6.0,0.125,32.59393455,59.76983512181818,39.75590364,3
2492,6.0,0.125,32.41615518,59.63695606111111,39.50193311,3
2493,6.0,0.125,32.13678759,60.00145290040404,39.60352132,3
2494,6.0,0.125,32.44155223,59.49554191969697,39.47653605,3
2495,6.0,0.125,32.23837581,59.580264818989896,39.60352132,3
2496,6.0,0.125,32.41615518,59.29195578828283,39.60352132,3
2497,6.0,0.125,32.13678759,59.34559269757576,39.17177141,3
2498,6.0,0.125,32.26377286,59.43031558686869,39.47653605,3
2499,6.0,0.125,32.44155223,58.924404606161616,39.27335962,3
2500,6.0,0.125,32.41615518,58.97804151545455,39.32415373,3
2501,6.0,0.125,32.33996402,59.187108384747475,39.32415373,3
2502,6.0,0.125,32.21297875,59.1474873040404,39.55272721,3
2503,6.0,0.125,32.11139054,59.294382193333334,39.47653605,3
2504,6.0,0.125,32.13678759,58.508697272626264,39.55272721,3
2505,6.0,0.125,32.44155223,58.43799020191919,39.60352132,3
2506,6.0,0.125,32.54314045,58.49162710121212,39.60352132,3
2507,6.0,0.125,32.26377286,58.76286596050505,39.62891837,3
2508,6.0,0.125,31.85742,58.94084683979798,39.60352132,3
2509,6.0,0.125,32.13678759,58.590365829090906,39.50193311,3
2510,6.0,0.125,32.26377286,58.426400778383844,39.55272721,3
2511,6.0,0.125,32.54314045,58.91524158767677,38.96859498,3
2512,6.0,0.125,32.00980232,58.844534516969695,39.0701832,3
2513,6.0,0.125,31.62884652,58.18319356626263,39.50193311,3
2514,6.0,0.125,32.31456697,58.29900245555556,39.1209773,3
2515,6.0,0.125,32.26377286,58.166123404848484,39.60352132,3
2516,6.0,0.125,32.23837581,58.002158354141415,39.47653605,3
2517,6.0,0.125,32.00980232,57.77602131343435,39.27335962,3
2518,6.0,0.125,32.23837581,58.42029209272727,39.27335962,3
2519,6.0,0.125,32.33996402,57.9143811120202,39.55272721,3
2520,6.0,0.125,32.44155223,58.123447981313134,39.73050659,3
2521,6.0,0.125,32.5685375,58.05274091060606,39.60352132,3
2522,6.0,0.125,32.33996402,57.70225989989899,39.55272721,3
2523,6.0,0.125,32.44155223,57.78698279919192,39.60352132,3
2524,6.0,0.125,32.33996402,57.84061969848485,39.24796257,3
2525,6.0,0.125,31.73043474,57.45905269777778,39.60352132,3
2526,6.0,0.125,32.36536107,57.57486158707071,39.40034489,3
2527,6.0,0.125,32.33996402,57.379810536363635,39.55272721,3
2528,6.0,0.125,31.88281706,57.24693148565657,39.27335962,3
2529,6.0,0.125,32.11139054,57.518170334949495,39.47653605,3
2530,6.0,0.125,32.36536107,56.67031343424242,39.60352132,3
2531,6.0,0.125,32.41615518,57.09698225353536,39.42574195,3
2532,6.0,0.125,32.23837581,56.964103202828284,39.55272721,3
2533,6.0,0.125,32.23837581,56.95556811212121,39.55272721,3
2534,6.0,0.125,32.44155223,56.88486104141414,39.60352132,3
2535,6.0,0.125,32.26377286,56.72089599070707,39.60352132,3
2536,6.0,0.125,32.26377286,56.68127492,39.50193311,3
2537,6.0,0.125,32.44155223,55.58801694,39.47653605,0
2538,6.0,0.125,32.36536107,55.55693094,39.65431543,0
2539,6.0,0.125,32.44155223,55.46367296,39.60352132,0
2540,6.0,0.125,32.33996402,55.58801694,39.27335962,0
2541,6.0,0.125,32.44155223,55.7434469,39.60352132,0
2542,6.0,0.125,32.21297875,55.7434469,39.55272721,0
2543,6.0,0.125,32.31456697,55.46367296,39.60352132,0
2544,6.0,0.125,32.31456697,55.96104886,39.37494784,0
2545,6.0,0.125,32.44155223,55.55693094,39.55272721,0
2546,6.0,0.125,32.5685375,55.58801694,39.62891837,0
2547,6.0,0.125,31.88281706,55.68127492,39.50193311,0
2548,6.0,0.125,32.44155223,55.7434469,39.60352132,0
2549,6.0,0.125,32.41615518,55.52584495,39.32415373,0
2550,6.0,0.125,32.44155223,55.71236091,39.17177141,0
2551,6.0,0.125,32.5685375,56.11647883,39.55272721,0
2552,6.0,0.125,32.41615518,55.89887687,39.60352132,0
2553,6.0,0.125,32.26377286,55.7434469,39.47653605,0
2554,6.0,0.125,32.31456697,54.87303909,39.75590364,0
2555,6.0,0.125,32.23837581,55.89887687,39.60352132,0
2556,6.0,0.125,32.33996402,55.52584495,39.95908007,0
2557,6.0,0.125,32.33996402,56.11647883,39.67971248,0
2558,6.0,0.125,31.98440527,55.43258697,41.10194748,0
2559,6.0,0.125,32.23837581,56.08539283,39.47653605,0
2560,6.0,0.125,32.11139054,56.02322084,39.55272721,0
2561,6.0,0.125,32.23837581,55.55693094,39.60352132,0
2562,6.0,0.125,32.5685375,55.68127492,39.55272721,0
2563,6.0,0.125,32.61933161,56.14756482,39.60352132,0
2564,6.0,0.125,32.31456697,55.65018892,39.67971248,0
2565,6.0,0.125,32.13678759,56.02322084,39.60352132,0
2566,6.0,0.125,32.33996402,55.96104886,39.50193311,0
2567,6.0,0.125,32.59393455,55.52584495,39.60352132,0
2568,6.0,0.125,31.98440527,55.96104886,38.96859498,0
2569,6.0,0.125,31.90821411,55.55693094,39.40034489,0
2570,6.0,0.125,32.26377286,55.7434469,39.55272721,0
2571,6.0,0.125,32.36536107,55.96104886,39.50193311,0
2572,6.0,0.125,31.85742,56.14756482,39.24796257,0
2573,6.0,0.125,32.08599348,56.02322084,39.60352132,0
2574,6.0,0.125,32.41615518,56.08539283,39.47653605,0
2575,6.0,0.125,32.26377286,56.02322084,39.60352132,0
2576,6.0,0.125,32.23837581,55.89887687,39.90828596,0
2577,6.0,0.125,32.26377286,55.89887687,39.37494784,0
2578,6.0,0.125,32.11139054,55.96104886,40.31463882,0
2579,6.0,0.125,32.26377286,56.11647883,39.73050659,0
2580,6.0,0.125,32.26377286,55.86779088,39.60352132,0
2581,6.0,0.125,32.41615518,55.7434469,39.14637436,0
2582,6.0,0.125,32.33996402,55.58801694,40.18765355,0
2583,6.0,0.125,32.11139054,55.89887687,39.73050659,0
2584,6.0,0.125,32.44155223,55.24607101,39.60352132,0
2585,6.0,0.125,32.33996402,55.99213485,39.60352132,0
2586,6.0,0.125,32.26377286,55.86779088,39.27335962,0
2587,6.0,0.125,32.23837581,55.89887687,39.60352132,0
2588,6.0,0.125,32.1875817,55.7434469,39.27335962,0
2589,6.0,0.125,32.13678759,55.96104886,39.60352132,0
2590,6.0,0.125,32.00980232,56.08539283,39.42574195,0
2591,6.0,0.125,32.44155223,55.55693094,39.60352132,0
2592,6.0,0.125,32.61933161,55.43258697,39.65431543,0
2593,6.0,0.125,32.41615518,55.68127492,39.60352132,0
2594,6.0,0.125,32.41615518,56.02322084,39.60352132,0
2595,6.0,0.125,32.36536107,56.11647883,39.27335962,0
2596,6.0,0.125,32.11139054,55.7434469,39.62891837,0
2597,6.0,0.125,32.23837581,55.43258697,39.90828596,0
2598,6.0,0.125,32.31456697,56.08539283,39.8320948,0
2599,6.0,0.125,32.44155223,56.45842475,39.55272721,0
2600,6.0,0.125,31.98440527,55.68127492,40.5432123,0
2601,6.0,0.125,31.90821411,56.2408228,39.67971248,0
2602,6.0,0.125,32.23837581,56.02322084,39.60352132,0
2603,6.0,0.125,32.26377286,55.89887687,39.62891837,0
2604,6.0,0.125,32.21297875,55.96104886,39.60352132,0
2605,6.0,0.125,32.33996402,55.96104886,39.60352132,0
2606,6.0,0.125,32.26377286,55.71236091,39.62891837,0
2607,6.0,0.125,32.36536107,55.89887687,39.62891837,0
2608,6.0,0.125,32.33996402,56.02322084,39.67971248,0
2609,6.0,0.125,32.59393455,56.30299479,38.96859498,0
2610,6.0,0.125,31.88281706,55.71236091,39.73050659,0
2611,6.0,0.125,31.88281706,55.71236091,39.17177141,0
2612,6.0,0.125,32.26377286,56.02322084,39.62891837,0
2613,6.0,0.125,32.21297875,56.14756482,39.67971248,0
2614,6.0,0.125,32.41615518,55.86779088,39.90828596,0
2615,6.0,0.125,31.88281706,56.14756482,39.55272721,0
2616,6.0,0.125,32.41615518,56.11647883,39.60352132,0
2617,6.0,0.125,32.33996402,55.99213485,39.65431543,0
2618,6.0,0.125,31.65424357,55.96104886,39.47653605,0
2619,6.0,0.125,31.85742,55.89887687,39.40034489,0
2620,6.0,0.125,32.33996402,55.68127492,39.67971248,0
2621,6.0,0.125,32.41615518,56.08539283,39.60352132,0
2622,6.0,0.125,32.21297875,55.96104886,39.60352132,0
2623,6.0,0.125,32.11139054,56.02322084,39.55272721,0
2624,6.0,0.125,32.23837581,55.89887687,39.60352132,0
2625,6.0,0.125,32.26377286,55.96104886,39.60352132,0
2626,6.0,0.125,32.11139054,56.08539283,39.65431543,0
2627,6.0,0.125,31.98440527,55.58801694,39.60352132,0
2628,6.0,0.125,31.83202295,55.96104886,39.17177141,0
2629,6.0,0.125,31.75583179,55.96104886,39.17177141,0
2630,6.0,0.125,32.08599348,55.58801694,39.75590364,0
2631,6.0,0.125,32.33996402,55.43258697,39.75590364,0
2632,6.0,0.125,31.98440527,55.58801694,40.08606534,0
2633,6.0,0.125,32.26377286,55.68127492,39.24796257,0
2634,6.0,0.125,31.55265536,56.02322084,39.55272721,0
2635,6.0,0.125,32.21297875,55.71236091,39.40034489,0
2636,6.0,0.125,32.26377286,55.96104886,39.65431543,0
2637,6.0,0.125,32.33996402,55.99213485,39.55272721,0
2638,6.0,0.125,32.00980232,56.02322084,39.50193311,0
2639,6.0,0.125,32.26377286,56.08539283,39.60352132,0
2640,6.0,0.125,32.26377286,56.08539283,39.47653605,0
2641,6.0,0.125,32.41615518,56.11647883,39.8320948,0
2642,6.0,0.125,32.23837581,56.02322084,39.50193311,0
2643,6.0,0.125,32.33996402,56.08539283,39.60352132,0
2644,6.0,0.125,32.23837581,55.71236091,39.55272721,0
2645,6.0,0.125,32.11139054,56.02322084,39.60352132,0
2646,6.0,0.125,32.31456697,56.11647883,39.60352132,0
2647,6.0,0.125,32.08599348,56.30299479,39.60352132,0
2648,6.0,0.125,32.54314045,56.30299479,39.60352132,0
2649,6.0,0.125,32.33996402,56.14756482,39.60352132,0
2650,6.0,0.125,32.36536107,56.11647883,39.40034489,0
2651,6.0,0.125,32.33996402,55.96104886,39.47653605,0
2652,6.0,0.125,32.21297875,56.02322084,39.32415373,0
2653,6.0,0.125,32.49234634,56.30299479,39.60352132,0
2654,6.0,0.125,32.44155223,56.14756482,39.60352132,0
2655,6.0,0.125,32.41615518,56.14756482,39.65431543,0
2656,6.0,0.125,32.33996402,56.11647883,39.47653605,0
2657,6.0,0.125,32.33996402,56.42733876,39.78130069,0
2658,6.0,0.125,31.88281706,55.71236091,39.67971248,0
2659,6.0,0.125,32.26377286,55.89887687,39.60352132,0
2660,6.0,0.125,32.33996402,56.08539283,39.62891837,0
2661,6.0,0.125,31.98440527,55.15281303,39.8320948,0
2662,6.0,0.125,32.41615518,56.14756482,40.34003587,0
2663,6.0,0.125,32.13678759,55.96104886,39.65431543,0
2664,6.0,0.125,31.78122884,56.14756482,39.01938909,0
2665,6.0,0.125,32.59393455,56.20973681,39.65431543,0
2666,6.0,0.125,32.33996402,56.14756482,39.73050659,0
2667,6.0,0.125,32.33996402,55.96104886,39.60352132,0
2668,6.0,0.125,31.90821411,56.11647883,40.08606534,0
2669,6.0,0.125,31.85742,55.71236091,39.47653605,0
2670,6.0,0.125,32.08599348,55.65018892,39.62891837,0
2671,6.0,0.125,32.13678759,55.7434469,39.40034489,0
2672,6.0,0.125,32.36536107,56.14756482,39.65431543,0
2673,6.0,0.125,32.26377286,56.96104886,39.60352132,3
2674,6.0,0.125,32.13678759,56.783067980707074,39.60352132,3
2675,6.0,0.125,32.44155223,57.28897896141414,39.62891837,3
2676,6.0,0.125,32.31456697,57.421858022121214,39.62891837,3
2677,6.0,0.125,32.33996402,57.43039310282828,39.60352132,3
2678,6.0,0.125,32.13678759,57.811960103535355,39.55272721,3
2679,6.0,0.125,32.26377286,57.54072125424242,39.60352132,3
2680,6.0,0.125,32.67012571,57.7046863049495,39.90828596,3
2681,6.0,0.125,31.90821411,57.682135395656566,39.67971248,3
2682,6.0,0.125,32.44155223,57.846100446363636,39.67971248,3
2683,6.0,0.125,32.26377286,57.854635527070705,39.62891837,3
2684,6.0,0.125,32.33996402,57.92534259777778,39.60352132,3
2685,6.0,0.125,32.26377286,57.933877678484855,39.60352132,3
2686,6.0,0.125,32.26377286,57.94241275919192,39.60352132,3
2687,6.0,0.125,32.26377286,58.13746380989899,39.60352132,3
2688,6.0,0.125,32.23837581,58.20817088060606,39.65431543,3
2689,6.0,0.125,32.33996402,58.278877951313135,39.67971248,3
2690,6.0,0.125,32.23837581,58.3495850220202,39.62891837,3
2691,6.0,0.125,31.55265536,58.70006603272727,39.65431543,3
2692,6.0,0.125,32.26377286,58.55317115343435,39.65431543,3
2693,6.0,0.125,32.5685375,58.65496421414141,40.18765355,3
2694,6.0,0.125,32.23837581,58.632413304848484,39.98447712,3
2695,6.0,0.125,32.61933161,58.672034385555556,39.14637436,3
2696,6.0,0.125,32.41615518,58.61839747626263,39.47653605,3
2697,6.0,0.125,32.61933161,59.5284263769697,39.50193311,3
2698,6.0,0.125,32.23837581,58.85306959767677,39.78130069,3
2699,6.0,0.125,32.26377286,58.98594865838384,39.60352132,3
2700,6.0,0.125,32.13678759,58.80796777909091,39.62891837,3
2701,6.0,0.125,32.54314045,59.09627680979798,39.78130069,3
2702,6.0,0.125,32.31456697,59.135897880505055,39.78130069,3
2703,6.0,0.125,32.26377286,59.237690951212116,39.62891837,3
2704,6.0,0.125,32.21297875,59.30839802191919,39.67971248,3
2705,6.0,0.125,31.95900822,59.28584710262626,39.8320948,3
2706,6.0,0.125,32.31456697,59.480898153333335,39.60352132,3
2707,6.0,0.125,31.85742,59.489433234040405,39.60352132,3
2708,6.0,0.125,32.21297875,59.59122630474747,39.67971248,3
2709,6.0,0.125,32.26377286,59.28890144545455,39.65431543,3
2710,6.0,0.125,32.41615518,59.76372643616162,39.75590364,3
2711,6.0,0.125,32.33996402,59.92769148686868,39.47653605,3
2712,6.0,0.125,32.26377286,59.90514057757576,39.62891837,3
2713,6.0,0.125,32.41615518,60.03801963828283,39.67971248,3
2714,6.0,0.125,32.00980232,59.9843827289899,39.55272721,3
2715,6.0,0.125,32.1875817,60.08617579969697,39.32415373,3
2716,6.0,0.125,32.26377286,60.18796886040404,39.62891837,3
2717,6.0,0.125,32.26377286,60.258675931111114,39.8320948,3
2718,6.0,0.125,32.13678759,60.32938300181818,39.62891837,3
2719,6.0,0.125,32.13678759,60.40009007252525,39.8320948,3
2720,6.0,0.125,32.26377286,60.346453163232326,39.60352132,3
2721,6.0,0.125,32.44155223,60.54150421393939,39.73050659,3
2722,6.0,0.125,32.36536107,60.487867304646464,39.40034489,3
2723,6.0,0.125,32.54314045,60.682918355353536,40.08606534,3
2724,6.0,0.125,32.33996402,60.75362542606061,39.78130069,3
2725,6.0,0.125,31.90821411,60.979762466767674,39.60352132,3
2726,6.0,0.125,32.21297875,60.64635161747475,39.8320948,3
2727,6.0,0.125,32.26377286,60.96574663818182,39.01938909,3
2728,6.0,0.125,32.41615518,61.036453708888885,38.33366865,3
2729,6.0,0.125,32.33996402,61.26259074959596,39.78130069,3
2730,6.0,0.125,32.26377286,61.17786785030303,39.62891837,3
2731,6.0,0.125,32.33996402,61.3418329010101,39.62891837,3
2732,6.0,0.125,32.33996402,61.31928199171717,39.62891837,3
2733,6.0,0.125,32.26377286,61.452161052424245,39.60352132,3
2734,6.0,0.125,32.44155223,61.42961014313131,39.60352132,3
2735,6.0,0.125,32.23837581,61.68683317383838,39.62891837,3
2736,6.0,0.125,32.33996402,61.91297020454545,39.78130069,3
2737,6.0,0.125,32.36536107,61.828247315252526,39.47653605,3
2738,6.0,0.125,32.44155223,61.8056964059596,39.37494784,3
